;coin;date;price;market_cap;growth_p;growth_m
2267;axie-infinity;18/02/21;2.1477117196402196;118982634.22644034;0.13882308472912008;0.1438400797665944
2268;axie-infinity;19/02/21;1.9872669346340415;109646392.6713354;-0.07470499114893103;-0.07846726218329292
2269;axie-infinity;20/02/21;1.7903682631755715;98935768.12676474;-0.09908013263186966;-0.09768332804778823
2270;axie-infinity;21/02/21;1.840898913027636;101878727.12566894;0.028223606780449995;0.02974615808443959
2271;axie-infinity;22/02/21;1.6659727918171203;91493453.89912306;-0.09502212205819782;-0.10193760286910036
2272;axie-infinity;23/02/21;1.3457397076915725;73501125.22023176;-0.19221987639801796;-0.19665154076190972
2273;axie-infinity;24/02/21;1.3686360721289135;75615113.17625104;0.017013962140283834;0.02876130058805404
2274;axie-infinity;25/02/21;1.4092154404210853;77873259.32982357;0.029649494937723286;0.029863688073957118
2275;axie-infinity;26/02/21;1.4994658530030363;82451586.76044883;0.0640430199622164;0.058792035546300525
2276;axie-infinity;27/02/21;1.5916132470505309;88359534.30245604;0.0614534794926791;0.07165353359628956
2277;axie-infinity;28/02/21;1.3941853857317288;77803001.05590644;-0.12404261002769479;-0.11947248624482809
2278;axie-infinity;01/03/21;1.64459306284895;90914743.05234298;0.17960859415105435;0.1685248874527978
2279;axie-infinity;02/03/21;1.6849942112992224;93117296.14521828;0.024566045767142608;0.024226577768659663
2280;axie-infinity;03/03/21;2.192108755183675;122420883.28730302;0.3009592202061273;0.31469542561013797
2281;axie-infinity;04/03/21;2.785013888456909;153828824.1249814;0.27047249908162296;0.25655705133223705
2282;axie-infinity;05/03/21;2.4356087676587643;133813435.2103895;-0.12545902275257215;-0.13011468447766328
2283;axie-infinity;06/03/21;2.5485098953707896;142445000.01739076;0.04635437727568692;0.06450447067164977
2284;axie-infinity;07/03/21;2.707287358321444;150680945.2930477;0.062302078261129656;0.05781842307312601
2285;axie-infinity;08/03/21;3.678455129354558;202928446.56814054;0.3587235644003641;0.346742590269
2286;axie-infinity;09/03/21;3.4481846369398705;190567034.7028386;-0.06259978287545187;-0.060915125870000475
2287;axie-infinity;10/03/21;3.8697774672727836;216085808.48382142;0.12226515535637339;0.13390969650535633
2288;axie-infinity;11/03/21;4.641153108676001;256686133.60867348;0.19933333322829094;0.1878898267763469
2289;axie-infinity;12/03/21;4.994601163176045;277669095.7700489;0.07615522397641272;0.08174560061496994
2290;axie-infinity;13/03/21;5.139486185388188;286999018.47165674;0.02900832668689235;0.03360086824114683
2291;axie-infinity;14/03/21;5.882875337278578;332816981.1541114;0.14464269872032753;0.15964501525631358
2292;axie-infinity;15/03/21;5.587360792256766;309998018.29406697;-0.05023301159370086;-0.06856309669330862
2293;axie-infinity;16/03/21;5.513987903954229;299255220.5155553;-0.013131940289988209;-0.03465440791405616
2294;axie-infinity;17/03/21;5.004117578628204;275885077.7643638;-0.09246852445221787;-0.07809435274321874
2295;axie-infinity;18/03/21;5.038434771063308;278375508.6310772;0.006857790988298751;0.009027058972868485
2296;axie-infinity;19/03/21;5.056564059075479;278982084.0395139;0.003598198415962539;0.002178982667762508
2297;axie-infinity;20/03/21;4.5529835208350375;253318519.47110128;-0.09958947070721247;-0.09199000952612324
2298;axie-infinity;21/03/21;4.624523948700503;255708063.98776;0.01571286773564795;0.009432964165619673
2299;axie-infinity;22/03/21;4.0258765157774805;224917130.90074557;-0.129450607146546;-0.12041439994824843
2300;axie-infinity;23/03/21;3.8568388743346937;212898524.77718183;-0.0419877859592378;-0.05343570796689323
2301;axie-infinity;24/03/21;3.768543233503981;210230373.46643662;-0.022893266664126277;-0.012532502578576743
2302;axie-infinity;25/03/21;3.566623666860648;197131347.6841637;-0.05358027071261395;-0.06230796038786568
2303;axie-infinity;26/03/21;4.558751163511789;251249033.87923926;0.2781699414685974;0.2745260296286356
2304;axie-infinity;27/03/21;4.367421241592622;241652090.8417179;-0.04196981038372316;-0.03819693508606303
2305;axie-infinity;28/03/21;4.9027776834255485;271620951.2654504;0.12257952970840624;0.12401655752013396
2306;axie-infinity;29/03/21;5.641975914497307;312956563.4264341;0.150771313488415;0.15218123627211333
2307;axie-infinity;30/03/21;6.241409548061469;343216976.0648579;0.10624533720959195;0.09669205306677342
2308;axie-infinity;31/03/21;5.694615918615775;315366432.1285998;-0.08760739464942235;-0.08114558975368147
2309;axie-infinity;01/04/21;5.550468323370217;307038223.0346263;-0.025312961805613154;-0.0264080391744973
2310;axie-infinity;02/04/21;5.666850935398332;313328512.0593227;0.02096807066497197;0.020486990064383592
2311;axie-infinity;03/04/21;5.085393977696767;281719984.64077264;-0.10260671479277117;-0.1008798312378466
2312;axie-infinity;04/04/21;5.887247677962115;324974173.8680547;0.15767779326087084;0.15353610530128492
2313;axie-infinity;05/04/21;9.291324316942918;505733218.4817757;0.5782118954708444;0.556225876235668
2314;axie-infinity;06/04/21;7.774548004720438;431748866.3811437;-0.16324651475749352;-0.14629126463698583
2315;axie-infinity;07/04/21;7.411136379623523;413785683.0361696;-0.046743762451047166;-0.04160562943810109
2316;axie-infinity;08/04/21;7.763759346253253;430784599.12047374;0.04758014811321587;0.04108145057019352
2317;axie-infinity;09/04/21;7.965728253084273;442952970.7525376;0.02601431829909684;0.028246997819578068
2318;axie-infinity;10/04/21;7.583706463719101;418158274.4195223;-0.047958174975057166;-0.05597591159822535
2319;axie-infinity;11/04/21;7.225702018543677;399322598.7229763;-0.04720705460952879;-0.04504436919894317
2320;axie-infinity;12/04/21;7.680238284176715;425240668.0063543;0.06290548163576903;0.06490509018588808
2321;axie-infinity;13/04/21;8.055762844787855;445534270.6880192;0.04889491012079894;0.047722629109786086
2322;axie-infinity;14/04/21;7.627061891491937;421122471.42498416;-0.05321667997876722;-0.05479219191227869
2323;axie-infinity;15/04/21;8.012522202020161;442512948.9950997;0.05053850565421647;0.05079395905360973
2324;axie-infinity;16/04/21;7.450843006999903;412377195.91424835;-0.07010017331105112;-0.06810140392340269
2325;axie-infinity;17/04/21;7.702408950673382;424587978.96796715;0.03376342025152579;0.029610713625052076
2326;axie-infinity;18/04/21;6.709095931732017;370272883.6754642;-0.12896134511976598;-0.12792424181326323
2327;axie-infinity;19/04/21;7.970000972033827;438544515.91244787;0.18793963495708965;0.18438193896159616
2328;axie-infinity;20/04/21;8.510426231871119;467904953.4998012;0.06780742709236875;0.06694973149137495
2329;axie-infinity;21/04/21;8.231027926275257;456334826.1354599;-0.03283011896037935;-0.02472751629962433
2330;axie-infinity;22/04/21;8.247449693878714;466580101.8105213;0.001995105319839263;0.02245122460151694
2331;axie-infinity;23/04/21;7.442582900460624;406709975.3615144;-0.09758977905806021;-0.12831693039777392
2332;axie-infinity;24/04/21;6.555088714399038;367148445.85287064;-0.11924545523122876;-0.09727209044597074
2333;axie-infinity;25/04/21;6.536145687225505;359484168.27881736;-0.0028898201075330254;-0.02087514644451094
2334;axie-infinity;26/04/21;7.559175326621019;418114944.52434635;0.15651879385047396;0.16309696342470015
2335;axie-infinity;27/04/21;8.577216761352883;475808315.4977699;0.13467625643588987;0.13798447467372
2336;axie-infinity;28/04/21;10.672728652078051;613471108.2452409;0.24431140648876926;0.28932405816290596
2337;axie-infinity;29/04/21;10.113279159364476;558782575.1782094;-0.052418599868052196;-0.08914606137436754
2338;axie-infinity;30/04/21;10.204731668923067;566370689.9337051;0.009042814710984226;0.013579726878698128
2339;axie-infinity;01/05/21;9.738997963796168;537245020.2468797;-0.045638995736185684;-0.051425100564852055
2340;axie-infinity;02/05/21;9.334357741988063;515324931.22313356;-0.041548445056906025;-0.0408009161512064
2341;axie-infinity;03/05/21;9.225936020804856;510341813.42290264;-0.011615338106820361;-0.009669855848820297
2342;axie-infinity;04/05/21;8.075333563048213;450071186.33930904;-0.12471389950699718;-0.11809854787197183
2343;axie-infinity;05/05/21;8.677289970997068;480114362.18985856;0.07454260598018347;0.06675205336939727
2344;axie-infinity;06/05/21;7.900776456685081;436911086.56407905;-0.08948802182563931;-0.08998538479191553
2345;axie-infinity;07/05/21;8.400043498517153;463907110.78005874;0.06319214884375413;0.06178837078335464
2346;axie-infinity;08/05/21;8.242258902730804;454348016.2185636;-0.018783783180908897;-0.020605621986309997
2347;axie-infinity;09/05/21;8.062828049062713;443840124.2997017;-0.02176962114216552;-0.02312740794230106
2348;axie-infinity;10/05/21;7.257863822938307;400707310.9689196;-0.0998364619989609;-0.09718096893298633
2349;axie-infinity;11/05/21;8.126165916357506;449050956.6442882;0.11963604093465485;0.12064577898135309
2350;axie-infinity;12/05/21;7.109518277331023;402700561.1476519;-0.125107910605176;-0.10321856531162532
2351;axie-infinity;13/05/21;6.998377050459224;383252518.3465861;-0.015632736640705525;-0.048294054385325524
2352;axie-infinity;14/05/21;7.078759054433269;392908862.6304461;0.01148580640832586;0.025195775165467893
